article_id,question_id,part_id,question_number,article_number,article_title,citation_label,parse_status,segment_count,segment_types,missing_segment_types,char_count,warning_types,suspiciously_short,source_url
st.ii-ii.q139.a002,st.ii-ii.q139,ii-ii,139,2,Which among the beatitudes and fruits correspond to it?,II-II q.139 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1327,[],False,https://www.newadvent.org/summa/3139.htm#article2
st.ii-ii.q140.a001,st.ii-ii.q140,ii-ii,140,1,The precepts of fortitude itself,II-II q.140 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2504,[],False,https://www.newadvent.org/summa/3140.htm#article1
st.ii-ii.q140.a002,st.ii-ii.q140,ii-ii,140,2,The precepts of its parts,II-II q.140 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1796,[],False,https://www.newadvent.org/summa/3140.htm#article2
st.ii-ii.q141.a001,st.ii-ii.q141,ii-ii,141,1,Is temperance a virtue?,II-II q.141 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2216,[],False,https://www.newadvent.org/summa/3141.htm#article1
st.ii-ii.q141.a002,st.ii-ii.q141,ii-ii,141,2,Is it a special virtue?,II-II q.141 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2979,[],False,https://www.newadvent.org/summa/3141.htm#article2
st.ii-ii.q141.a003,st.ii-ii.q141,ii-ii,141,3,Is it only about desires and pleasures?,II-II q.141 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3221,[],False,https://www.newadvent.org/summa/3141.htm#article3
st.ii-ii.q141.a004,st.ii-ii.q141,ii-ii,141,4,Is it only about pleasures of touch?,II-II q.141 a.4,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3153,[],False,https://www.newadvent.org/summa/3141.htm#article4
st.ii-ii.q141.a005,st.ii-ii.q141,ii-ii,141,5,"Is it about pleasures of taste, as such, or only as a kind of touch?",II-II q.141 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1946,[],False,https://www.newadvent.org/summa/3141.htm#article5
st.ii-ii.q141.a006,st.ii-ii.q141,ii-ii,141,6,What is the rule of temperance?,II-II q.141 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3163,[],False,https://www.newadvent.org/summa/3141.htm#article6
st.ii-ii.q141.a007,st.ii-ii.q141,ii-ii,141,7,"Is it a cardinal, or principal, virtue?",II-II q.141 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1656,[],False,https://www.newadvent.org/summa/3141.htm#article7
st.ii-ii.q141.a008,st.ii-ii.q141,ii-ii,141,8,Is it the greatest of virtues?,II-II q.141 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1509,[],False,https://www.newadvent.org/summa/3141.htm#article8
st.ii-ii.q142.a001,st.ii-ii.q142,ii-ii,142,1,Is insensibility a sin?,II-II q.142 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2667,[],False,https://www.newadvent.org/summa/3142.htm#article1
st.ii-ii.q142.a002,st.ii-ii.q142,ii-ii,142,2,Is intemperance a childish sin?,II-II q.142 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3690,[],False,https://www.newadvent.org/summa/3142.htm#article2
st.ii-ii.q142.a003,st.ii-ii.q142,ii-ii,142,3,The comparison between intemperance and timidity,II-II q.142 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4306,[],False,https://www.newadvent.org/summa/3142.htm#article3
st.ii-ii.q142.a004,st.ii-ii.q142,ii-ii,142,4,Is intemperance the most disgraceful of vices?,II-II q.142 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1801,[],False,https://www.newadvent.org/summa/3142.htm#article4
st.ii-ii.q143.a001,st.ii-ii.q143,ii-ii,143,1,[One Article],II-II q.143 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4446,[],False,https://www.newadvent.org/summa/3143.htm#article1
st.ii-ii.q144.a001,st.ii-ii.q144,ii-ii,144,1,Is shamefacedness a virtue?,II-II q.144 a.1,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2994,[],False,https://www.newadvent.org/summa/3144.htm#article1
st.ii-ii.q144.a002,st.ii-ii.q144,ii-ii,144,2,What is its object?,II-II q.144 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3594,[],False,https://www.newadvent.org/summa/3144.htm#article2
st.ii-ii.q144.a003,st.ii-ii.q144,ii-ii,144,3,Who are the cause of a man being ashamed?,II-II q.144 a.3,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3121,[],False,https://www.newadvent.org/summa/3144.htm#article3
st.ii-ii.q144.a004,st.ii-ii.q144,ii-ii,144,4,What kind of people are ashamed?,II-II q.144 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2020,[],False,https://www.newadvent.org/summa/3144.htm#article4
st.ii-ii.q145.a001,st.ii-ii.q145,ii-ii,145,1,The relation between the honest and the virtuous,II-II q.145 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2638,[],False,https://www.newadvent.org/summa/3145.htm#article1
st.ii-ii.q145.a002,st.ii-ii.q145,ii-ii,145,2,Its relation with the beautiful,II-II q.145 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2135,[],False,https://www.newadvent.org/summa/3145.htm#article2
st.ii-ii.q145.a003,st.ii-ii.q145,ii-ii,145,3,Its relation with the useful and the pleasant,II-II q.145 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2235,[],False,https://www.newadvent.org/summa/3145.htm#article3
st.ii-ii.q145.a004,st.ii-ii.q145,ii-ii,145,4,Is honesty a part of temperance?,II-II q.145 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1476,[],False,https://www.newadvent.org/summa/3145.htm#article4
st.ii-ii.q146.a001,st.ii-ii.q146,ii-ii,146,1,Is abstinence a virtue?,II-II q.146 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2517,[],False,https://www.newadvent.org/summa/3146.htm#article1
st.ii-ii.q146.a002,st.ii-ii.q146,ii-ii,146,2,Is it a special virtue?,II-II q.146 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1384,[],False,https://www.newadvent.org/summa/3146.htm#article2
st.ii-ii.q147.a001,st.ii-ii.q147,ii-ii,147,1,Is fasting an act of virtue?,II-II q.147 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3766,[],False,https://www.newadvent.org/summa/3147.htm#article1
st.ii-ii.q147.a002,st.ii-ii.q147,ii-ii,147,2,Of what virtue is it the act?,II-II q.147 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1249,[],False,https://www.newadvent.org/summa/3147.htm#article2
st.ii-ii.q147.a003,st.ii-ii.q147,ii-ii,147,3,Is it a matter of precept?,II-II q.147 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2859,[],False,https://www.newadvent.org/summa/3147.htm#article3
st.ii-ii.q147.a004,st.ii-ii.q147,ii-ii,147,4,Is anyone excused from fulfilling this precept?,II-II q.147 a.4,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4976,[],False,https://www.newadvent.org/summa/3147.htm#article4
st.ii-ii.q147.a005,st.ii-ii.q147,ii-ii,147,5,The time of fasting,II-II q.147 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],5378,[],False,https://www.newadvent.org/summa/3147.htm#article5
st.ii-ii.q147.a006,st.ii-ii.q147,ii-ii,147,6,Is it requisite for fasting to eat but once?,II-II q.147 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1687,[],False,https://www.newadvent.org/summa/3147.htm#article6
st.ii-ii.q147.a007,st.ii-ii.q147,ii-ii,147,7,The hour of eating for those who fast,II-II q.147 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2201,[],False,https://www.newadvent.org/summa/3147.htm#article7
st.ii-ii.q147.a008,st.ii-ii.q147,ii-ii,147,8,The meats from which it is necessary to abstain,II-II q.147 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2813,[],False,https://www.newadvent.org/summa/3147.htm#article8
st.ii-ii.q148.a001,st.ii-ii.q148,ii-ii,148,1,Is gluttony a sin?,II-II q.148 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1751,[],False,https://www.newadvent.org/summa/3148.htm#article1
st.ii-ii.q148.a002,st.ii-ii.q148,ii-ii,148,2,Is it a mortal sin?,II-II q.148 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2095,[],False,https://www.newadvent.org/summa/3148.htm#article2
st.ii-ii.q148.a003,st.ii-ii.q148,ii-ii,148,3,Is it the greatest of sins?,II-II q.148 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1718,[],False,https://www.newadvent.org/summa/3148.htm#article3
st.ii-ii.q148.a004,st.ii-ii.q148,ii-ii,148,4,Its species,II-II q.148 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1686,[],False,https://www.newadvent.org/summa/3148.htm#article4
st.ii-ii.q148.a005,st.ii-ii.q148,ii-ii,148,5,Is it a capital sin?,II-II q.148 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1949,[],False,https://www.newadvent.org/summa/3148.htm#article5
st.ii-ii.q148.a006,st.ii-ii.q148,ii-ii,148,6,Its daughters,II-II q.148 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3262,[],False,https://www.newadvent.org/summa/3148.htm#article6
st.ii-ii.q149.a001,st.ii-ii.q149,ii-ii,149,1,What is the matter of sobriety?,II-II q.149 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2209,[],False,https://www.newadvent.org/summa/3149.htm#article1
st.ii-ii.q149.a002,st.ii-ii.q149,ii-ii,149,2,Is it a special virtue?,II-II q.149 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1227,[],False,https://www.newadvent.org/summa/3149.htm#article2
st.ii-ii.q149.a003,st.ii-ii.q149,ii-ii,149,3,Is the use of wine lawful?,II-II q.149 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1495,[],False,https://www.newadvent.org/summa/3149.htm#article3
st.ii-ii.q149.a004,st.ii-ii.q149,ii-ii,149,4,To whom especially is sobriety becoming?,II-II q.149 a.4,partial,1,"[""resp""]","[""ad""]",1212,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3149.htm#article4
st.ii-ii.q150.a001,st.ii-ii.q150,ii-ii,150,1,Is drunkenness a sin?,II-II q.150 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2216,[],False,https://www.newadvent.org/summa/3150.htm#article1
st.ii-ii.q150.a002,st.ii-ii.q150,ii-ii,150,2,Is it a mortal sin?,II-II q.150 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2740,[],False,https://www.newadvent.org/summa/3150.htm#article2
st.ii-ii.q150.a003,st.ii-ii.q150,ii-ii,150,3,Is it the most grievous sin?,II-II q.150 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1340,[],False,https://www.newadvent.org/summa/3150.htm#article3
st.ii-ii.q150.a004,st.ii-ii.q150,ii-ii,150,4,Does it excuse from sin?,II-II q.150 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2117,[],False,https://www.newadvent.org/summa/3150.htm#article4
st.ii-ii.q151.a001,st.ii-ii.q151,ii-ii,151,1,Is chastity a virtue?,II-II q.151 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],1609,[],False,https://www.newadvent.org/summa/3151.htm#article1
st.ii-ii.q151.a002,st.ii-ii.q151,ii-ii,151,2,Is it a general virtue?,II-II q.151 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2416,[],False,https://www.newadvent.org/summa/3151.htm#article2
st.ii-ii.q151.a003,st.ii-ii.q151,ii-ii,151,3,Is it a virtue distinct from abstinence?,II-II q.151 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2130,[],False,https://www.newadvent.org/summa/3151.htm#article3
st.ii-ii.q151.a004,st.ii-ii.q151,ii-ii,151,4,Its relation to purity,II-II q.151 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1530,[],False,https://www.newadvent.org/summa/3151.htm#article4
st.ii-ii.q152.a001,st.ii-ii.q152,ii-ii,152,1,In what does virginity consist?,II-II q.152 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3565,[],False,https://www.newadvent.org/summa/3152.htm#article1
st.ii-ii.q152.a002,st.ii-ii.q152,ii-ii,152,2,Is it lawful?,II-II q.152 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4174,[],False,https://www.newadvent.org/summa/3152.htm#article2
st.ii-ii.q152.a003,st.ii-ii.q152,ii-ii,152,3,Is it a virtue?,II-II q.152 a.3,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4059,[],False,https://www.newadvent.org/summa/3152.htm#article3
st.ii-ii.q152.a004,st.ii-ii.q152,ii-ii,152,4,Its excellence in comparison with marriage,II-II q.152 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3377,[],False,https://www.newadvent.org/summa/3152.htm#article4
st.ii-ii.q152.a005,st.ii-ii.q152,ii-ii,152,5,Its excellence in comparison with the other virtues,II-II q.152 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2580,[],False,https://www.newadvent.org/summa/3152.htm#article5
st.ii-ii.q153.a001,st.ii-ii.q153,ii-ii,153,1,What is the matter of lust?,II-II q.153 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1003,[],False,https://www.newadvent.org/summa/3153.htm#article1
st.ii-ii.q153.a002,st.ii-ii.q153,ii-ii,153,2,Is all copulation unlawful?,II-II q.153 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3371,[],False,https://www.newadvent.org/summa/3153.htm#article2
st.ii-ii.q153.a003,st.ii-ii.q153,ii-ii,153,3,Is lust a mortal sin?,II-II q.153 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1967,[],False,https://www.newadvent.org/summa/3153.htm#article3
st.ii-ii.q153.a004,st.ii-ii.q153,ii-ii,153,4,Is lust a capital vice?,II-II q.153 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1489,[],False,https://www.newadvent.org/summa/3153.htm#article4
st.ii-ii.q153.a005,st.ii-ii.q153,ii-ii,153,5,Its daughters,II-II q.153 a.5,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4824,[],False,https://www.newadvent.org/summa/3153.htm#article5
st.ii-ii.q154.a001,st.ii-ii.q154,ii-ii,154,1,Into what parts is lust divided?,II-II q.154 a.1,ok,7,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3369,[],False,https://www.newadvent.org/summa/3154.htm#article1
st.ii-ii.q154.a002,st.ii-ii.q154,ii-ii,154,2,Is simple fornication a mortal sin?,II-II q.154 a.2,ok,7,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],6244,[],False,https://www.newadvent.org/summa/3154.htm#article2
st.ii-ii.q154.a003,st.ii-ii.q154,ii-ii,154,3,Is it the greatest of sins?,II-II q.154 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2971,[],False,https://www.newadvent.org/summa/3154.htm#article3
st.ii-ii.q154.a004,st.ii-ii.q154,ii-ii,154,4,"Is there mortal sin in touches, kisses and such like seduction?",II-II q.154 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1531,[],False,https://www.newadvent.org/summa/3154.htm#article4
st.ii-ii.q154.a005,st.ii-ii.q154,ii-ii,154,5,Is nocturnal pollution a mortal sin?,II-II q.154 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4949,[],False,https://www.newadvent.org/summa/3154.htm#article5
st.ii-ii.q154.a006,st.ii-ii.q154,ii-ii,154,6,Seduction,II-II q.154 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3294,[],False,https://www.newadvent.org/summa/3154.htm#article6
st.ii-ii.q154.a007,st.ii-ii.q154,ii-ii,154,7,Rape,II-II q.154 a.7,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3402,[],False,https://www.newadvent.org/summa/3154.htm#article7
st.ii-ii.q154.a008,st.ii-ii.q154,ii-ii,154,8,Adultery,II-II q.154 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2900,[],False,https://www.newadvent.org/summa/3154.htm#article8
st.ii-ii.q154.a009,st.ii-ii.q154,ii-ii,154,9,Incest,II-II q.154 a.9,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4066,[],False,https://www.newadvent.org/summa/3154.htm#article9
st.ii-ii.q154.a010,st.ii-ii.q154,ii-ii,154,10,Sacrilege,II-II q.154 a.10,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2345,[],False,https://www.newadvent.org/summa/3154.htm#article10
st.ii-ii.q154.a011,st.ii-ii.q154,ii-ii,154,11,The sin against nature,II-II q.154 a.11,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1550,[],False,https://www.newadvent.org/summa/3154.htm#article11
st.ii-ii.q154.a012,st.ii-ii.q154,ii-ii,154,12,The order of gravity in the aforesaid sins,II-II q.154 a.12,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3845,[],False,https://www.newadvent.org/summa/3154.htm#article12
st.ii-ii.q155.a001,st.ii-ii.q155,ii-ii,155,1,Is continence a virtue?,II-II q.155 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2523,[],False,https://www.newadvent.org/summa/3155.htm#article1
st.ii-ii.q155.a002,st.ii-ii.q155,ii-ii,155,2,What is its matter?,II-II q.155 a.2,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3247,[],False,https://www.newadvent.org/summa/3155.htm#article2
st.ii-ii.q155.a003,st.ii-ii.q155,ii-ii,155,3,What is its subject?,II-II q.155 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1855,[],False,https://www.newadvent.org/summa/3155.htm#article3
st.ii-ii.q155.a004,st.ii-ii.q155,ii-ii,155,4,Its comparison with temperance,II-II q.155 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2826,[],False,https://www.newadvent.org/summa/3155.htm#article4
st.ii-ii.q156.a001,st.ii-ii.q156,ii-ii,156,1,Does incontinence pertain to the soul or to the body?,II-II q.156 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3526,[],False,https://www.newadvent.org/summa/3156.htm#article1
st.ii-ii.q156.a002,st.ii-ii.q156,ii-ii,156,2,Is incontinence a sin?,II-II q.156 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2427,[],False,https://www.newadvent.org/summa/3156.htm#article2
st.ii-ii.q156.a003,st.ii-ii.q156,ii-ii,156,3,The comparison between incontinence and intemperance,II-II q.156 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4547,[],False,https://www.newadvent.org/summa/3156.htm#article3
st.ii-ii.q156.a004,st.ii-ii.q156,ii-ii,156,4,"Which is the worse, incontinence in anger, or incontinence in desire?",II-II q.156 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2370,[],False,https://www.newadvent.org/summa/3156.htm#article4
st.ii-ii.q157.a001,st.ii-ii.q157,ii-ii,157,1,Are clemency and meekness altogether identical?,II-II q.157 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2412,[],False,https://www.newadvent.org/summa/3157.htm#article1
st.ii-ii.q157.a002,st.ii-ii.q157,ii-ii,157,2,Is each of them a virtue?,II-II q.157 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2638,[],False,https://www.newadvent.org/summa/3157.htm#article2
st.ii-ii.q157.a003,st.ii-ii.q157,ii-ii,157,3,Is each a part of temperance?,II-II q.157 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2652,[],False,https://www.newadvent.org/summa/3157.htm#article3
st.ii-ii.q157.a004,st.ii-ii.q157,ii-ii,157,4,Their comparison with the other virtues,II-II q.157 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2866,[],False,https://www.newadvent.org/summa/3157.htm#article4
st.ii-ii.q158.a001,st.ii-ii.q158,ii-ii,158,1,Is it lawful to be angry?,II-II q.158 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3655,[],False,https://www.newadvent.org/summa/3158.htm#article1
st.ii-ii.q158.a002,st.ii-ii.q158,ii-ii,158,2,Is anger a sin?,II-II q.158 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2895,[],False,https://www.newadvent.org/summa/3158.htm#article2
st.ii-ii.q158.a003,st.ii-ii.q158,ii-ii,158,3,Is it a mortal sin?,II-II q.158 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2031,[],False,https://www.newadvent.org/summa/3158.htm#article3
st.ii-ii.q158.a004,st.ii-ii.q158,ii-ii,158,4,Is it the most grievous of sins?,II-II q.158 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2570,[],False,https://www.newadvent.org/summa/3158.htm#article4
st.ii-ii.q158.a005,st.ii-ii.q158,ii-ii,158,5,Its species,II-II q.158 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3511,[],False,https://www.newadvent.org/summa/3158.htm#article5
st.ii-ii.q158.a006,st.ii-ii.q158,ii-ii,158,6,Is anger a capital vice?,II-II q.158 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1528,[],False,https://www.newadvent.org/summa/3158.htm#article6
st.ii-ii.q158.a007,st.ii-ii.q158,ii-ii,158,7,Its daughters,II-II q.158 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2214,[],False,https://www.newadvent.org/summa/3158.htm#article7
st.ii-ii.q158.a008,st.ii-ii.q158,ii-ii,158,8,Does it have a contrary vice?,II-II q.158 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2037,[],False,https://www.newadvent.org/summa/3158.htm#article8
st.ii-ii.q159.a001,st.ii-ii.q159,ii-ii,159,1,Is cruelty opposed to clemency?,II-II q.159 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1454,[],False,https://www.newadvent.org/summa/3159.htm#article1
st.ii-ii.q159.a002,st.ii-ii.q159,ii-ii,159,2,Its comparison with savagery or brutality,II-II q.159 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1940,[],False,https://www.newadvent.org/summa/3159.htm#article2
st.ii-ii.q160.a001,st.ii-ii.q160,ii-ii,160,1,Is modesty a part of temperance?,II-II q.160 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1431,[],False,https://www.newadvent.org/summa/3160.htm#article1
st.ii-ii.q160.a002,st.ii-ii.q160,ii-ii,160,2,What is the matter of modesty?,II-II q.160 a.2,ok,3,"[""resp"", ""ad"", ""ad""]",[],2562,[],False,https://www.newadvent.org/summa/3160.htm#article2
st.ii-ii.q161.a001,st.ii-ii.q161,ii-ii,161,1,Is humility a virtue?,II-II q.161 a.1,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3906,[],False,https://www.newadvent.org/summa/3161.htm#article1
st.ii-ii.q161.a002,st.ii-ii.q161,ii-ii,161,2,"Does it reside in the appetite, or in the judgment of reason?",II-II q.161 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2975,[],False,https://www.newadvent.org/summa/3161.htm#article2
st.ii-ii.q161.a003,st.ii-ii.q161,ii-ii,161,3,Should one subject oneself to all men by humility?,II-II q.161 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3326,[],False,https://www.newadvent.org/summa/3161.htm#article3
st.ii-ii.q161.a004,st.ii-ii.q161,ii-ii,161,4,Is it a part of modesty or temperance?,II-II q.161 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1982,[],False,https://www.newadvent.org/summa/3161.htm#article4
st.ii-ii.q161.a005,st.ii-ii.q161,ii-ii,161,5,Its comparison with the other virtues,II-II q.161 a.5,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4125,[],False,https://www.newadvent.org/summa/3161.htm#article5
st.ii-ii.q161.a006,st.ii-ii.q161,ii-ii,161,6,The degrees of humility,II-II q.161 a.6,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5100,[],False,https://www.newadvent.org/summa/3161.htm#article6
st.ii-ii.q162.a001,st.ii-ii.q162,ii-ii,162,1,Is pride a sin?,II-II q.162 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3178,[],False,https://www.newadvent.org/summa/3162.htm#article1
st.ii-ii.q162.a002,st.ii-ii.q162,ii-ii,162,2,Is it a special vice?,II-II q.162 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3201,[],False,https://www.newadvent.org/summa/3162.htm#article2
st.ii-ii.q162.a003,st.ii-ii.q162,ii-ii,162,3,Wherein does it reside as in its subject?,II-II q.162 a.3,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4072,[],False,https://www.newadvent.org/summa/3162.htm#article3
st.ii-ii.q162.a004,st.ii-ii.q162,ii-ii,162,4,Its species,II-II q.162 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5588,[],False,https://www.newadvent.org/summa/3162.htm#article4
